ID,Name,Age,City,Join Date,Salary,Email,Notes,Unnamed: 0
6824,,-5,NY,1 Jan 2021,120000,user.com,Excellent!,3
9570,Bob,twenty,delhi,01/01/2021,75000,user@@example,#Special@Char$,87
4783,Ch@rlie,,,2021/01/01,50000,,Good,91
1635,Bob,,New York,,,,Excellent!,5
2753,Ch@rlie,45,Delhi,2021-01-01,,user@example.com,,3
9975,,-5,,,fifty thousand,user@@example,Excellent!,60
2374,Charlie,-5,Delhi,2021-01-01,,user@example.com,Excellent!,51
6794,Alic,45,,1 Jan 2021,75000,user.com,Good,81
8569,Bob,-5,New York,,,user.com,Excellent!,31
9812,Alic,-5,,,50000,user@example.com,,17
6603,,twenty,NY,2021-01-01,75000,user@@example,,74
1448,,,,1 Jan 2021,,user@@example,,36
2804,Ch@rlie,25,Delhi,,120000,user@example.com,N/A,56
3508,,,new york,2021/01/01,120000,user.com,,68
9401,Charlie,,,2021-01-01,,,Excellent!,17
9436,,30,NY,2021/01/01,120000,user@@example,N/A,66
5833,,25,,2021/01/01,fifty thousand,user@example.com,#Special@Char$,18
4598,,30,new york,2021/01/01,,user@example.com,,48
9190,BOB,,Delhi,2021/01/01,,user.com,Good,75
3359,Alice,25,,01/01/2021,50000,user@@example,#Special@Char$,86
6134,,45,delhi,1 Jan 2021,,user@example.com,,3
6269,Alic,25,,2021/01/01,,user@example.com,,34
7874,Alic,25,,,,,Good,56
2929,Alice,45,,2021-01-01,,user@example.com,#Special@Char$,97
8227,Charlie,45,NY,2021/01/01,75000,user@@example,#Special@Char$,90
9779,Alice,25,,2021/01/01,fifty thousand,user@example.com,Excellent!,19
4095,,twenty,delhi,,,user@@example,N/A,5
5079,Alic,45,New York,2021/01/01,120000,,N/A,79
8277,Charlie,twenty,delhi,1 Jan 2021,-1000,user@example.com,Excellent!,22
5981,,25,DEL,1 Jan 2021,,user@example.com,#Special@Char$,47
5110,Bob,25,New York,2021/01/01,50000,user@@example,Good,69
4878,,150,New York,2021/01/01,,,,98
9377,BOB,30,Delhi,1 Jan 2021,75000,user.com,N/A,45
3757,,150,Delhi,2021-01-01,,user.com,,35
1605,,-5,Delhi,,120000,,Excellent!,84
3320,Alic,,,1 Jan 2021,,,#Special@Char$,3
7375,Bob,-5,NY,2021-01-01,120000,user@example.com,,6
1939,Charlie,30,Delhi,,,user@example.com,,35
2895,,45,,01/01/2021,50000,user@@example,N/A,1
7824,Alice,,,01/01/2021,120000,,Excellent!,73
1735,Charlie,twenty,New York,,50000,user.com,#Special@Char$,42
1807,Ch@rlie,150,DEL,01/01/2021,120000,user@@example,Excellent!,40
1487,Ch@rlie,25,Delhi,01/01/2021,120000,,Excellent!,42
4704,,,,2021/01/01,50000,user@@example,Good,53
2820,Alic,twenty,new york,,75000,user@@example,#Special@Char$,31
7684,Bob,25,,,-1000,,,38
7247,,25,,2021/01/01,,user@example.com,N/A,22
1778,,-5,New York,,120000,,Good,100
5910,Bob,45,,01/01/2021,-1000,user.com,Good,65
7520,Alic,,new york,,75000,,#Special@Char$,12
4510,BOB,25,delhi,01/01/2021,50000,user@example.com,N/A,96
8220,Ch@rlie,150,,,-1000,user@example.com,N/A,55
6995,Bob,25,NY,,fifty thousand,user.com,Excellent!,97
5624,Ch@rlie,-5,,2021/01/01,,,Good,67
7870,Bob,,NY,,,user@example.com,#Special@Char$,60
4715,,twenty,NY,,fifty thousand,user@@example,Good,53
5289,Bob,150,DEL,2021/01/01,-1000,user.com,Excellent!,63
1025,Bob,-5,delhi,,120000,user.com,#Special@Char$,41
7062,Ch@rlie,twenty,,,fifty thousand,,,81
9412,Bob,,DEL,2021/01/01,,user.com,N/A,96
3173,Charlie,45,new york,2021/01/01,50000,,,92
4848,Alic,30,DEL,2021/01/01,120000,,#Special@Char$,59
4920,Charlie,,,,75000,,,81
2438,,twenty,delhi,,50000,user@@example,,40
8559,Alic,25,,1 Jan 2021,120000,user@@example,Excellent!,95
6075,Bob,-5,,2021/01/01,50000,,,64
4977,,,New York,1 Jan 2021,75000,,,56
6432,Charlie,30,delhi,2021/01/01,75000,user@example.com,Good,91
4029,Alic,45,new york,2021/01/01,-1000,user.com,Excellent!,62
4449,BOB,twenty,NY,01/01/2021,50000,user.com,Good,6
1535,BOB,45,,1 Jan 2021,,user.com,N/A,91
5743,Alice,45,delhi,1 Jan 2021,fifty thousand,,Good,3
3798,Bob,45,,,75000,user@example.com,Good,98
5958,Alic,30,DEL,1 Jan 2021,50000,,#Special@Char$,40
1145,,,Delhi,1 Jan 2021,,user@example.com,#Special@Char$,88
5747,,,DEL,,,user@example.com,#Special@Char$,2
7671,BOB,150,delhi,2021/01/01,,user@@example,,57
4694,,,NY,01/01/2021,,,,45
1132,Alic,,,,75000,user.com,,58
2052,Alice,,,01/01/2021,fifty thousand,,#Special@Char$,69
1289,Charlie,,New York,2021-01-01,-1000,user@example.com,,69
5982,BOB,30,,2021-01-01,120000,user@@example,#Special@Char$,55
2560,Alice,25,Delhi,2021-01-01,120000,user.com,#Special@Char$,69
7868,,twenty,DEL,2021-01-01,50000,user.com,N/A,23
9529,Ch@rlie,25,DEL,1 Jan 2021,120000,,#Special@Char$,8
2577,Bob,-5,,2021-01-01,,user@@example,Excellent!,49
3243,Alice,150,DEL,2021-01-01,,user.com,#Special@Char$,61
8396,,,Delhi,1 Jan 2021,50000,user@example.com,,86
3888,Ch@rlie,30,delhi,2021/01/01,,,#Special@Char$,94
3334,BOB,twenty,Delhi,2021/01/01,120000,user.com,Good,85
6349,Bob,45,New York,01/01/2021,fifty thousand,user@example.com,,72
5320,BOB,45,,1 Jan 2021,fifty thousand,,,59
2900,Charlie,,New York,,fifty thousand,user@example.com,N/A,46
3876,Bob,30,Delhi,2021-01-01,120000,user@@example,Good,1
6681,Alic,twenty,New York,2021-01-01,120000,,Excellent!,72
6301,,30,,1 Jan 2021,120000,user.com,Excellent!,62
7731,BOB,twenty,,01/01/2021,75000,,,63
2275,,-5,delhi,1 Jan 2021,120000,user@example.com,,51
8384,Alice,,DEL,1 Jan 2021,,user@example.com,Good,95
2552,Ch@rlie,30,NY,2021-01-01,-1000,,#Special@Char$,42
1854,,25,,01/01/2021,fifty thousand,,,75
4174,Alice,,Delhi,2021/01/01,fifty thousand,user.com,#Special@Char$,74
7852,Charlie,45,,01/01/2021,,user.com,#Special@Char$,48
5832,BOB,45,NY,01/01/2021,,,,93
3637,Ch@rlie,45,,,75000,user@@example,,28
8101,Bob,,DEL,1 Jan 2021,fifty thousand,user.com,,1
9955,,45,,,-1000,user@example.com,#Special@Char$,69
6427,Ch@rlie,45,DEL,2021-01-01,,user@@example,Excellent!,8
2666,,twenty,New York,,-1000,user@@example,#Special@Char$,47
1917,BOB,25,New York,1 Jan 2021,,user.com,Excellent!,69
4478,Ch@rlie,,,,fifty thousand,user@example.com,Excellent!,77
3344,,25,NY,2021/01/01,,,,77
1885,Ch@rlie,150,,1 Jan 2021,50000,user@example.com,N/A,67
4140,,,delhi,2021/01/01,50000,user.com,Excellent!,24
4209,Alic,,,1 Jan 2021,-1000,user.com,,88
3541,Bob,25,DEL,1 Jan 2021,75000,user.com,#Special@Char$,75
2877,,twenty,DEL,,fifty thousand,user@@example,N/A,19
7038,Charlie,150,Delhi,01/01/2021,75000,user@example.com,,18
9098,,-5,DEL,,50000,user@example.com,Excellent!,56
5934,Alice,twenty,Delhi,01/01/2021,,,Good,17
9992,,,delhi,1 Jan 2021,50000,,Good,85
2375,Charlie,,DEL,2021-01-01,,,,96
1992,,150,new york,,,,,10
8736,,,delhi,,-1000,,,48
9883,BOB,-5,NY,,75000,user.com,Good,39
9229,,twenty,NY,,fifty thousand,user.com,#Special@Char$,36
8749,Ch@rlie,45,Delhi,,,user@example.com,#Special@Char$,82
9669,Alic,30,NY,,,user@@example,Good,13
5530,Charlie,25,,,120000,,,8
6654,Bob,45,NY,2021-01-01,-1000,,N/A,40
5835,,twenty,New York,,,,,12
9706,,,New York,01/01/2021,-1000,,,79
5354,Alice,150,new york,1 Jan 2021,50000,user@example.com,Good,75
3071,,,NY,2021-01-01,fifty thousand,,N/A,24
1187,Ch@rlie,,,1 Jan 2021,-1000,user@example.com,Good,20
4211,,,NY,,75000,user@@example,Good,0
6410,Alic,,,2021/01/01,fifty thousand,user@@example,Excellent!,65
8951,Alice,,DEL,1 Jan 2021,120000,user@example.com,,35
3741,Charlie,150,NY,,50000,user@example.com,N/A,14
1471,Alice,,DEL,01/01/2021,50000,,Good,33
5489,BOB,25,DEL,01/01/2021,,,Excellent!,45
3100,Ch@rlie,,,,75000,,N/A,81
9591,,,,01/01/2021,75000,,N/A,62
2880,Bob,twenty,,,75000,user.com,#Special@Char$,39
3826,Bob,45,delhi,1 Jan 2021,50000,,Excellent!,99
6188,,-5,new york,01/01/2021,,,,83
4990,Bob,30,,,120000,,Good,28
2601,BOB,25,NY,1 Jan 2021,,user@example.com,Excellent!,19
8932,Ch@rlie,30,,,,user@@example,Excellent!,99
4456,,45,delhi,2021/01/01,,,N/A,1
4267,,150,Delhi,,fifty thousand,,#Special@Char$,72
7108,BOB,twenty,DEL,01/01/2021,,,#Special@Char$,45
1916,Alic,25,Delhi,,,user@@example,,94
9666,,twenty,DEL,2021-01-01,fifty thousand,user@@example,Excellent!,45
9055,Bob,twenty,,,120000,user@@example,Excellent!,96
6446,,45,delhi,,75000,user@@example,Excellent!,38
9109,Alice,,DEL,2021/01/01,fifty thousand,,#Special@Char$,52
1195,Bob,150,NY,1 Jan 2021,75000,,,2
6807,Alic,150,delhi,2021/01/01,fifty thousand,user@@example,Excellent!,60
1090,BOB,,NY,01/01/2021,,user@@example,Good,24
6575,Alice,30,New York,2021/01/01,,,Good,88
3808,BOB,45,New York,,fifty thousand,,Good,97
5380,Ch@rlie,,DEL,01/01/2021,120000,user@example.com,Good,90
2035,BOB,30,,2021/01/01,-1000,user@@example,,54
5221,Charlie,,,,,user.com,Excellent!,51
2766,Alic,30,delhi,1 Jan 2021,120000,user@example.com,,34
1317,,45,,1 Jan 2021,-1000,user@example.com,,79
9456,Alic,,,01/01/2021,,,,39
4692,Ch@rlie,30,New York,,75000,user.com,Excellent!,77
3878,Ch@rlie,25,delhi,,fifty thousand,,,33
5654,Charlie,150,Delhi,2021/01/01,,user.com,#Special@Char$,12
7475,,25,Delhi,2021/01/01,50000,,N/A,78
7152,Charlie,,,,120000,user@@example,N/A,42
5949,Alice,45,new york,2021/01/01,75000,,Good,18
8249,Ch@rlie,150,DEL,2021/01/01,120000,user@example.com,,40
3926,Ch@rlie,,delhi,2021/01/01,,user.com,Excellent!,29
1919,Charlie,-5,New York,2021/01/01,120000,,,74
4166,BOB,150,delhi,,75000,user@@example,#Special@Char$,47
1172,,45,DEL,,75000,,Excellent!,12
2245,,25,,01/01/2021,50000,user@example.com,,98
3658,Bob,twenty,,01/01/2021,,user@@example,,4
5341,Charlie,25,Delhi,01/01/2021,75000,user@example.com,,73
6641,,twenty,Delhi,2021-01-01,,user@example.com,#Special@Char$,37
5653,,,Delhi,01/01/2021,fifty thousand,user@@example,,55
4657,Alice,,NY,1 Jan 2021,fifty thousand,,Excellent!,30
1071,,,,,-1000,user.com,#Special@Char$,82
2195,,150,Delhi,,75000,,,61
7470,,,New York,2021/01/01,50000,user@example.com,#Special@Char$,70
9755,Alic,45,NY,1 Jan 2021,fifty thousand,user@example.com,N/A,23
1017,Charlie,,,,120000,,Good,82
7141,Ch@rlie,-5,delhi,,120000,user@@example,,90
4270,,30,new york,,75000,user@example.com,,13
3245,,twenty,Delhi,,120000,user@example.com,#Special@Char$,30
5425,Ch@rlie,-5,NY,2021-01-01,,user@example.com,Excellent!,46
5883,BOB,150,DEL,,75000,user.com,#Special@Char$,16
3158,Bob,45,delhi,2021-01-01,50000,user.com,#Special@Char$,58
6706,Charlie,25,DEL,,fifty thousand,,Good,60
1788,,45,NY,,,user.com,,57
5305,,45,New York,01/01/2021,,user.com,#Special@Char$,54
8037,BOB,150,DEL,2021-01-01,120000,user@example.com,Good,89
9898,Ch@rlie,,,2021/01/01,-1000,user.com,#Special@Char$,80
9693,Charlie,45,Delhi,1 Jan 2021,75000,,,84
4103,,,,,-1000,,,85
6209,Alic,25,,2021/01/01,120000,user@example.com,Good,77
4787,Alice,25,New York,,50000,,,66
8278,Ch@rlie,twenty,,2021/01/01,75000,,,54
7773,,25,NY,01/01/2021,-1000,,#Special@Char$,68
3053,BOB,twenty,new york,2021/01/01,120000,,,87
4867,,30,New York,2021-01-01,120000,,#Special@Char$,16
9008,Alice,twenty,New York,01/01/2021,,,,14
5511,Charlie,,New York,,-1000,,N/A,12
7199,Charlie,150,,2021/01/01,-1000,user@example.com,,59
5922,Ch@rlie,twenty,,1 Jan 2021,-1000,user@example.com,,35
3185,Bob,30,New York,,75000,,,62
4066,,150,DEL,1 Jan 2021,-1000,user@@example,Good,7
3955,,30,,2021-01-01,50000,user.com,,93
6603,,150,NY,2021-01-01,,user@@example,,48
7271,BOB,30,Delhi,2021-01-01,50000,user@example.com,Good,92
5244,Ch@rlie,25,NY,01/01/2021,50000,,#Special@Char$,61
2934,Alice,,,2021-01-01,,user@example.com,Good,26
9025,Ch@rlie,twenty,NY,,75000,,N/A,79
2176,Alice,-5,Delhi,01/01/2021,,user@example.com,N/A,94
1201,,25,delhi,,,user.com,Excellent!,86
7541,Ch@rlie,-5,,01/01/2021,120000,user.com,Excellent!,20
2467,Ch@rlie,,NY,2021/01/01,-1000,user@example.com,,19
2412,Ch@rlie,150,Delhi,2021/01/01,,,Good,35
4673,Charlie,twenty,,2021-01-01,50000,user@@example,Excellent!,52
4833,Charlie,,Delhi,,120000,,Excellent!,25
2273,Alice,,,01/01/2021,,,,74
5023,,,Delhi,2021/01/01,fifty thousand,user.com,Excellent!,11
1050,Ch@rlie,30,NY,,,user@example.com,#Special@Char$,96
3198,,30,New York,01/01/2021,-1000,,,71
1748,,,delhi,2021-01-01,75000,,#Special@Char$,85
9618,Alice,30,new york,,-1000,,Excellent!,62
3086,,twenty,NY,2021/01/01,,user@example.com,Excellent!,14
7691,Alic,,DEL,2021-01-01,,,Excellent!,93
1665,,,,,50000,,#Special@Char$,34
4337,Alic,,,,,user@example.com,,60
9495,Alic,150,Delhi,2021-01-01,75000,user@example.com,,35
1417,Ch@rlie,25,,,-1000,user.com,#Special@Char$,12
7929,Charlie,45,delhi,1 Jan 2021,50000,,N/A,46
7830,Bob,30,delhi,2021-01-01,75000,user@example.com,,5
2781,Ch@rlie,30,DEL,1 Jan 2021,,,,46
4559,BOB,-5,delhi,01/01/2021,-1000,user@example.com,N/A,90
8617,Ch@rlie,twenty,,2021-01-01,120000,user@example.com,#Special@Char$,15
5224,Charlie,25,Delhi,,-1000,,N/A,42
8412,BOB,twenty,NY,,120000,user@example.com,,84
6179,,30,,1 Jan 2021,,,,92
7204,,45,,01/01/2021,120000,,,81
7028,Alice,,delhi,2021/01/01,,,,65
7304,,30,Delhi,,-1000,user@example.com,N/A,41
2175,Ch@rlie,25,DEL,,75000,user.com,N/A,61
4954,Bob,twenty,delhi,,,user.com,N/A,100
1948,Ch@rlie,30,Delhi,1 Jan 2021,75000,user@@example,#Special@Char$,18
7073,,,delhi,,,,#Special@Char$,5
6424,Ch@rlie,twenty,NY,1 Jan 2021,120000,user.com,Good,65
8022,,,,,,user@@example,#Special@Char$,41
5890,Ch@rlie,30,new york,01/01/2021,-1000,,Excellent!,38
7146,Charlie,-5,Delhi,,75000,,,11
4873,Alic,150,,,50000,user@@example,Good,83
4985,Ch@rlie,30,,2021-01-01,120000,user@example.com,,19
7288,Charlie,150,New York,2021/01/01,75000,user.com,,40
8159,BOB,150,new york,,75000,user@example.com,#Special@Char$,23
8401,Alice,,New York,1 Jan 2021,fifty thousand,,#Special@Char$,24
7636,Ch@rlie,30,new york,2021-01-01,75000,,#Special@Char$,71
1885,Alic,-5,New York,,50000,,Good,22
3137,Alice,,New York,01/01/2021,75000,user@@example,,52
3772,Alice,150,Delhi,2021-01-01,fifty thousand,user@example.com,#Special@Char$,48
1408,Charlie,,delhi,,,,#Special@Char$,17
4369,BOB,30,Delhi,,120000,user@example.com,Good,77
7397,Alic,25,NY,,50000,user@example.com,,70
9633,Alice,150,DEL,2021-01-01,75000,,#Special@Char$,11
7222,,twenty,New York,1 Jan 2021,50000,,#Special@Char$,49
5689,BOB,,NY,01/01/2021,fifty thousand,user@@example,Good,100
6004,BOB,twenty,,2021/01/01,fifty thousand,user.com,,96
9797,Ch@rlie,,new york,2021/01/01,,,,21
2315,,25,NY,,,user.com,#Special@Char$,7
3525,Charlie,,,2021/01/01,-1000,user.com,Good,26
2461,,150,New York,2021-01-01,,,Excellent!,98
8397,,-5,new york,01/01/2021,fifty thousand,user.com,,70
8211,Alic,,,,fifty thousand,user.com,#Special@Char$,17
5151,Alice,25,,1 Jan 2021,,user@example.com,N/A,69
5915,Alice,-5,New York,2021/01/01,,,,30
7751,Charlie,25,new york,,50000,user@example.com,N/A,88
1159,,30,NY,2021/01/01,120000,,Excellent!,23
9089,Bob,30,delhi,,-1000,user@example.com,,59
3969,BOB,30,new york,1 Jan 2021,120000,user@@example,,87
5961,BOB,25,,,-1000,,#Special@Char$,50
3773,Charlie,twenty,,01/01/2021,-1000,,Good,84
1894,,-5,,,120000,user.com,Excellent!,9
6727,Charlie,25,New York,,fifty thousand,,Good,78
6956,,,DEL,2021-01-01,120000,user@example.com,Excellent!,52
2806,Charlie,45,Delhi,,fifty thousand,user@@example,N/A,90
7642,Alic,30,NY,,-1000,user@example.com,N/A,1
8681,Alice,45,,1 Jan 2021,50000,user.com,Good,96
1076,,45,,01/01/2021,,user@example.com,N/A,47
5882,Alic,twenty,NY,2021/01/01,,,N/A,29
3280,,25,,,120000,user.com,,18
6869,BOB,,Delhi,,,user.com,N/A,71
4826,,-5,,2021/01/01,-1000,user@@example,,74
9900,Ch@rlie,,Delhi,2021/01/01,-1000,user@@example,Excellent!,58
3223,Alice,twenty,delhi,,-1000,user@@example,#Special@Char$,42
3476,Ch@rlie,,Delhi,,fifty thousand,,,22
9447,Ch@rlie,twenty,DEL,1 Jan 2021,fifty thousand,,Excellent!,0
3835,Bob,-5,DEL,1 Jan 2021,50000,,Excellent!,34
1731,Bob,30,delhi,,50000,user@@example,Excellent!,57
8054,,,DEL,2021-01-01,,,Excellent!,67
5745,Alice,,New York,1 Jan 2021,75000,user.com,,84
8006,Ch@rlie,,delhi,1 Jan 2021,,,,64
7877,Ch@rlie,25,new york,,-1000,user@@example,#Special@Char$,5
9063,Alice,25,,,120000,user.com,N/A,11
9020,BOB,30,new york,2021/01/01,-1000,user.com,N/A,53
3863,Charlie,150,new york,2021-01-01,,,N/A,48
1054,,,NY,01/01/2021,50000,,,45
5059,,,,,,user@example.com,N/A,33
7499,Ch@rlie,,,,,user@@example,#Special@Char$,90
1049,,,New York,,,user@example.com,,80
3024,Ch@rlie,-5,Delhi,01/01/2021,,user@@example,N/A,37
1918,,-5,Delhi,,,user@example.com,,37
5786,,25,,1 Jan 2021,50000,user.com,Good,47
2243,,,,01/01/2021,50000,,N/A,74
2204,,,,,75000,user@@example,,34
8219,,,Delhi,01/01/2021,fifty thousand,user@@example,N/A,74
4244,Charlie,-5,DEL,1 Jan 2021,-1000,,#Special@Char$,21
7578,Alic,150,NY,1 Jan 2021,,user@example.com,#Special@Char$,11
2022,Alic,twenty,delhi,01/01/2021,50000,user@example.com,,75
9289,Charlie,,New York,1 Jan 2021,120000,user@@example,N/A,66
8273,Ch@rlie,-5,new york,01/01/2021,,user@example.com,,25
6464,Charlie,25,New York,01/01/2021,120000,user.com,Excellent!,43
6548,Alice,,New York,1 Jan 2021,,user@@example,,76
1555,Ch@rlie,-5,DEL,2021-01-01,-1000,user.com,,98
2971,Charlie,25,delhi,1 Jan 2021,fifty thousand,user@example.com,Good,17
7269,Alic,,DEL,2021/01/01,120000,user.com,Excellent!,30
6107,Alic,150,NY,2021-01-01,50000,user.com,Good,100
1993,,-5,Delhi,2021/01/01,75000,user@@example,#Special@Char$,45
7308,Alic,twenty,New York,,fifty thousand,,#Special@Char$,1
8553,Charlie,30,Delhi,2021/01/01,fifty thousand,user@example.com,Excellent!,70
7366,Bob,,Delhi,,50000,user.com,Good,28
9128,,twenty,New York,,75000,,#Special@Char$,50
4262,,150,DEL,2021-01-01,-1000,,N/A,49
1202,Alice,25,DEL,,50000,user.com,,0
7878,,-5,delhi,01/01/2021,75000,user.com,Excellent!,40
7664,,25,NY,1 Jan 2021,75000,user@example.com,,15
3546,Ch@rlie,,new york,,,user@@example,,87
1133,BOB,,new york,01/01/2021,120000,user@@example,,50
4874,Charlie,30,Delhi,,,user.com,Good,69
8272,,,DEL,1 Jan 2021,fifty thousand,user@@example,#Special@Char$,43
2535,Alic,150,New York,1 Jan 2021,120000,user@@example,N/A,82
7853,Alice,twenty,DEL,,fifty thousand,user@example.com,Excellent!,100
4651,Alic,45,delhi,01/01/2021,120000,,N/A,32
6875,,30,DEL,01/01/2021,50000,,,25
1877,Charlie,45,new york,,,user@@example,#Special@Char$,19
1404,Ch@rlie,twenty,New York,2021/01/01,fifty thousand,user@example.com,N/A,53
7434,BOB,150,delhi,,75000,user@@example,Good,32
1642,Ch@rlie,,new york,01/01/2021,,user.com,Excellent!,41
2526,Ch@rlie,,New York,01/01/2021,-1000,user@example.com,,88
3532,BOB,,DEL,,50000,user@@example,,10
8381,BOB,150,,2021/01/01,75000,,Good,36
1268,Ch@rlie,twenty,,1 Jan 2021,,user@@example,,9
6192,Bob,,delhi,2021/01/01,-1000,user@@example,,35
7917,,twenty,,1 Jan 2021,50000,user.com,Good,44
6696,Charlie,150,,01/01/2021,75000,,#Special@Char$,65
9337,Charlie,,New York,01/01/2021,fifty thousand,,,46
6000,Alic,25,New York,1 Jan 2021,-1000,,#Special@Char$,53
2641,Bob,,Delhi,,120000,user.com,N/A,34
8912,Bob,45,delhi,2021/01/01,,user@@example,#Special@Char$,100
8688,,-5,,,-1000,user.com,N/A,64
9022,BOB,45,DEL,1 Jan 2021,120000,user@@example,,78
6468,,30,delhi,2021/01/01,-1000,user@example.com,N/A,17
1357,Ch@rlie,,,2021/01/01,-1000,,Good,29
6172,,25,,,fifty thousand,user@example.com,#Special@Char$,23
1154,Ch@rlie,150,,1 Jan 2021,75000,,Good,43
2402,,150,,1 Jan 2021,fifty thousand,,,54
3711,,25,new york,,fifty thousand,,#Special@Char$,89
7977,Ch@rlie,25,,,-1000,,Excellent!,47
6825,Ch@rlie,25,NY,,50000,user.com,,72
6396,,30,,01/01/2021,-1000,user.com,N/A,42
2071,Alice,25,New York,,,,Excellent!,98
8532,Bob,30,delhi,2021-01-01,,,,57
7252,Ch@rlie,,NY,2021-01-01,50000,,,78
3692,,150,NY,01/01/2021,,user.com,N/A,35
2654,,25,Delhi,1 Jan 2021,,,#Special@Char$,15
5313,,,DEL,2021-01-01,120000,,Good,2
7047,,,,,120000,user.com,#Special@Char$,75
7523,Alice,25,New York,,,,#Special@Char$,50
1256,BOB,,,,50000,user.com,N/A,76
4320,Bob,25,,,50000,,Good,85
7142,Alice,,,2021/01/01,-1000,,N/A,92
2595,Charlie,25,,2021-01-01,120000,,#Special@Char$,51
5564,Ch@rlie,150,Delhi,,75000,user.com,,6
2486,,25,NY,2021/01/01,50000,user@example.com,#Special@Char$,23
8700,BOB,,,,,,,19
1666,,45,Delhi,2021/01/01,fifty thousand,,Excellent!,91
3340,,-5,,,50000,user@example.com,,59
3144,Ch@rlie,45,DEL,2021/01/01,75000,user@example.com,,24
9138,BOB,-5,,,75000,,,23
3604,Bob,,,1 Jan 2021,75000,,Excellent!,99
4077,Ch@rlie,25,delhi,01/01/2021,75000,,Good,82
8682,Alice,25,DEL,2021/01/01,,,#Special@Char$,26
5950,Charlie,25,delhi,2021/01/01,fifty thousand,,,65
5487,Charlie,150,NY,01/01/2021,75000,user.com,Excellent!,81
2333,Alic,45,new york,2021-01-01,,user@example.com,#Special@Char$,70
8260,,,NY,1 Jan 2021,,,Excellent!,27
9804,Bob,30,NY,2021/01/01,75000,user@@example,Excellent!,46
8532,Alice,30,,01/01/2021,50000,user@@example,N/A,67
5060,,,,1 Jan 2021,fifty thousand,,Good,73
2363,Alice,30,New York,1 Jan 2021,-1000,,,44
5873,Alice,-5,new york,01/01/2021,,user@@example,Good,97
8105,,-5,,,50000,user@@example,,66
2291,,30,New York,1 Jan 2021,120000,user@@example,#Special@Char$,32
7542,Ch@rlie,45,New York,1 Jan 2021,,user@example.com,,22
9964,Bob,,new york,2021/01/01,-1000,user.com,,98
5072,Charlie,-5,,2021-01-01,,user.com,,60
7089,Alic,-5,New York,1 Jan 2021,fifty thousand,user@@example,Good,68
9646,,45,New York,2021-01-01,75000,user@example.com,N/A,78
8740,Ch@rlie,twenty,delhi,01/01/2021,120000,user@example.com,,39
6336,Bob,,,2021-01-01,fifty thousand,user@@example,,49
5336,BOB,25,new york,2021/01/01,,,,96
4079,Ch@rlie,30,,,fifty thousand,user@example.com,Excellent!,99
3421,Bob,twenty,Delhi,2021-01-01,,,Excellent!,26
2744,BOB,,New York,2021/01/01,-1000,user@example.com,Good,57
8680,Alice,45,New York,,75000,,,17
5442,Charlie,45,NY,01/01/2021,-1000,user.com,Excellent!,54
8940,Charlie,45,DEL,2021-01-01,fifty thousand,user@@example,N/A,55
7304,Alice,,delhi,,120000,,,29
6954,,25,Delhi,2021/01/01,120000,user@@example,Excellent!,56
8685,,-5,delhi,2021/01/01,,,,26
6764,,30,delhi,2021/01/01,fifty thousand,user@@example,N/A,22
3435,Alice,150,NY,,fifty thousand,user@@example,,42
3057,,,Delhi,,,,Excellent!,48
7246,,,,1 Jan 2021,50000,user@example.com,Excellent!,37
6563,,30,Delhi,2021/01/01,,user@@example,,7
5503,,25,delhi,,fifty thousand,user@example.com,#Special@Char$,69
1011,,150,DEL,,50000,user@@example,#Special@Char$,9
6077,,,new york,,-1000,user@@example,#Special@Char$,93
7166,BOB,twenty,NY,1 Jan 2021,75000,user@@example,,21
8223,Charlie,,DEL,01/01/2021,,user@@example,Good,24
6131,Bob,twenty,New York,01/01/2021,75000,,Good,26
3963,Charlie,,,2021-01-01,75000,,,80
8551,Ch@rlie,30,,01/01/2021,,user@@example,Excellent!,41
8577,Charlie,150,DEL,2021-01-01,-1000,user.com,Excellent!,4
5699,Ch@rlie,45,,1 Jan 2021,fifty thousand,user@example.com,#Special@Char$,99
5506,Ch@rlie,45,delhi,1 Jan 2021,120000,user.com,,55
3483,Alice,,,01/01/2021,50000,,Excellent!,82
7525,BOB,150,DEL,2021-01-01,,user@@example,,39
2226,,-5,New York,2021-01-01,120000,,,89
7809,BOB,25,,2021/01/01,fifty thousand,,Good,29
7419,,-5,,1 Jan 2021,50000,user@example.com,Good,96
3755,,25,,2021-01-01,-1000,,,16
8999,Alice,-5,New York,,fifty thousand,,Excellent!,61
9750,Alice,twenty,DEL,2021/01/01,-1000,user@@example,,67
3675,Ch@rlie,30,DEL,1 Jan 2021,50000,user@example.com,,27
5876,Bob,-5,,,75000,,N/A,28
3681,,25,Delhi,,,user@example.com,Excellent!,25
5585,,150,,,fifty thousand,user@example.com,,57
5971,Bob,45,delhi,1 Jan 2021,50000,,,79
8381,Charlie,,,,fifty thousand,user.com,Excellent!,14
5327,BOB,-5,delhi,2021-01-01,,user@example.com,Good,78
2320,,45,new york,2021-01-01,fifty thousand,user@example.com,#Special@Char$,71
1904,,twenty,,1 Jan 2021,-1000,,,12
1696,BOB,25,New York,2021-01-01,,,Excellent!,29
7156,,,delhi,2021-01-01,-1000,user@@example,#Special@Char$,13
8178,Alice,twenty,DEL,01/01/2021,,,#Special@Char$,18
7985,BOB,,DEL,01/01/2021,,user@example.com,,14
